AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Urban_Type,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,IRI_mean_y,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x
13323,477,590,14057,64,9,4,23,2,rural,7,3,0.1,0,0,4,72,77,366.4,9.8,1312.2,49
9622,283,103,10152,88.5,7,6,7,4,urban,7,3,0,0,0,2.5,98,77,366.4,9.8,1312.2,49
11473,1039,661,12105,78,0,2,15,3,rural,2,5,0.2,0,0,1.5,81,77,366.4,9.8,1312.2,61
11382,1334,713,12009,87.5,9,4,15,3,small urban,7,3,0.2,0,0,4,95,77,366.4,9.8,1312.2,56
11170,608,733,11785,51,9,5.5,15,3,small urban,7,3,0.1,0,0,1.5,56,77,366.4,9.8,1312.2,55
566,18,0,597,124,0,5,8,5,rural,2,5,0,0,0,3,133,77,366.4,9.8,1312.2,62
10662,506,240,11074,52,0,4,15,3,urban,2,5,0.1,0,0,11,54,75.9,339,10.3,1231.6,2
23129,1275,1095,24022,34,0,4,17,1,urban,2,5,0,0,0,2.5,47,75.9,339,10.3,1231.6,18
29212,1024,994,30340,36,10,4.5,21,1,urban,7,5,0.1,0,0,4,38,75.9,339,10.3,1231.6,49
27006,1483,811,28048,32,0,4.5,38,1,urban,2,5,0.1,0,0,11,34,75.9,339,10.3,1231.6,11
27006,1483,811,28048,34,0,4.5,38,1,urban,2,5,0.1,0,0,11,36,75.9,339,10.3,1231.6,11
1416,170,70,1750,132,0,11.5,6,3,rural,2,5,0.2,13,0,3.5,152,76.8,377.6,9.5,1302.6,90
7732,559,293,9554,65,9,5.5,20,3,rural,7,5,0.2,0,0,5.5,69,76.8,377.6,9.5,1302.6,48
15121,1198,1367,18684,48.5,9,5.5,20,4,rural,7,5,0.1,0,0,5.5,50,76.8,377.6,9.5,1302.6,47
3851,303,179,4758,80,0,11,8,4,rural,2,2,0.2,0,0,1.5,84,76.8,377.6,9.5,1302.6,70
15483,613,4494,19131,105,10,5,16,1,rural,7,3,0.2,0,0,3,109,76.8,377.6,9.5,1302.6,54
15483,613,4494,19131,102,10,5,16,1,rural,7,5,0.2,0,0,5,103.5,76.8,377.6,9.5,1302.6,54
15483,613,4494,19131,65.3,10,6,15,1,rural,7,2,0.2,0,0,4.5,65.7,76.8,377.6,9.5,1302.6,54
1900,71,24,2348,67,0,7.5,9,5,rural,2,2,0,0,0,2.5,87,76.8,377.6,9.5,1302.6,59
17821,1335,1829,22020,64.3,10,4,20,1,rural,7,5,0.2,0,0,4,68,76.8,377.6,9.5,1302.6,46
17821,1335,1829,22020,52.8,10,4,20,1,rural,7,5,0.1,0,0,4,53.8,76.8,377.6,9.5,1302.6,46
17821,1335,1829,22020,61,10,4,20,1,rural,7,5,0.1,0,0,4,62,76.8,377.6,9.5,1302.6,46
15158,662,1797,18729,58.5,10,4,20,1,rural,7,5,0.2,0,0,4,59,76.8,377.6,9.5,1302.6,41
13493,818,1577,16672,77,10,4,20,1,rural,7,5,0.2,0,0,4,88,76.8,377.6,9.5,1302.6,41
13493,818,1577,16672,51.5,10,4,20,1,rural,7,3,0.1,0,0,4,52.5,76.8,377.6,9.5,1302.6,41
13493,818,1577,16672,55,10,4,20,1,rural,7,5,0.2,0,0,4,58,76.8,377.6,9.5,1302.6,40
13493,818,1577,16672,53,10,4,20,1,rural,7,5,0.2,0,0,4,54,76.8,377.6,9.5,1302.6,40
3479,220,405,4299,86,8,7.5,12,3,rural,7,2,0.3,0,0,2.5,90.5,76.8,377.6,9.5,1302.6,92
3479,220,405,4299,59,9,6,17,3,rural,7,3,0.1,0,0,2.5,63,76.8,377.6,9.5,1302.6,53
4699,620,507,5806,51.3,9,6,19,3,rural,7,3,0.2,0,0,2.5,53,76.8,377.6,9.5,1302.6,48
1391,45,4,1719,77,10,8.5,12,5,rural,7,2,0.1,1.5,0,1.5,86.8,76.8,377.6,9.5,1302.6,92
9069,400,54,11206,73,9,4,20,5,rural,7,3,0,0,0,4,74.5,76.8,377.6,9.5,1302.6,47
10686,1337,336,13843,83.5,0,7.5,12,4,urban,2,2,0.2,14.5,0,2,100.7,77.2,299.4,10.4,1358.6,69
8304,619,211,10757,98.7,0,7.5,12,3,urban,2,2,0.2,2.3,0,2,100,77.2,299.4,10.4,1358.6,69
44908,3693,11346,58174,85.3,10,5.5,16,1,rural,7,5,0.1,0,0,3.5,93,77.2,299.4,10.4,1358.6,68
44908,3693,11346,58174,58.2,10,5.5,16,1,rural,7,5,0.1,0,0,3.5,61.5,77.2,299.4,10.4,1358.6,68
44908,3693,11346,58174,83.3,10,5.5,16,1,rural,7,5,0.2,0,0,3.5,93,77.2,299.4,10.4,1358.6,68
44908,3693,11346,58174,97,10,5.5,16,1,rural,7,5,0.1,0,0,3.5,110,77.2,299.4,10.4,1358.6,68
44908,3693,11346,58174,84.5,10,5.5,16,1,rural,7,5,0.1,0,0,3.5,103.5,77.2,299.4,10.4,1358.6,68
44908,3693,11346,58174,99,10,5.5,16,1,rural,7,5,0.1,0,0,3.5,117,77.2,299.4,10.4,1358.6,68
44908,3693,11346,58174,59,10,5.5,16,1,rural,7,5,0.1,0.5,0,3.5,62,77.2,299.4,10.4,1358.6,68
44908,3693,11346,58174,97,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,107,77.2,299.4,10.4,1358.6,68
34116,2461,9493,44194,67,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,69,77.2,299.4,10.4,1358.6,63
34116,2461,9493,44194,62,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,70,77.2,299.4,10.4,1358.6,63
34116,2461,9493,44194,66,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,87,77.2,299.4,10.4,1358.6,63
34116,2461,9493,44194,65,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,106,77.2,299.4,10.4,1358.6,63
34116,2461,9493,44194,103,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,116,77.2,299.4,10.4,1358.6,62
34116,2461,9493,44194,60,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,92,77.2,299.4,10.4,1358.6,62
34116,2461,9493,44194,90.5,10,4.5,16,1,rural,7,3,0.2,0,0,4.5,93,77.2,299.4,10.4,1358.6,62
34116,2461,9493,44194,76,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,89.5,77.2,299.4,10.4,1358.6,62
34116,2461,9493,44194,80.7,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,83,77.2,299.4,10.4,1358.6,62
34116,2461,9493,44194,67.7,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,69.3,77.2,299.4,10.4,1358.6,62
34116,2461,9493,44194,67.2,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,70,77.2,299.4,10.4,1358.6,62
34116,2461,9493,44194,85,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,85.3,77.2,299.4,10.4,1358.6,62
34116,2461,9493,44194,79.7,10,4.5,16,1,rural,7,3,0.1,0,0,4.5,89,77.2,299.4,10.4,1358.6,62
43038,1976,10770,55751,114,10,5,16,1,rural,7,5,0.1,0,0,5,138,77.2,299.4,10.4,1358.6,60
43038,1976,10770,55751,108.7,10,5,16,1,rural,7,5,0.1,0,0,5,119.7,77.2,299.4,10.4,1358.6,60
43038,1976,10770,55751,144.7,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,154.7,77.2,299.4,10.4,1358.6,60
43038,1976,10770,55751,94,10,6,16,1,rural,7,5,0.1,0,0,6,101,77.2,299.4,10.4,1358.6,60
43038,1976,10770,55751,128,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,155.5,77.2,299.4,10.4,1358.6,60
43038,1976,10770,55751,136,10,4,16,1,rural,7,5,0.1,0,0,4,138,77.2,299.4,10.4,1358.6,60
43038,1976,10770,55751,118,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,138,77.2,299.4,10.4,1358.6,60
39108,1756,9559,50661,153,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,163,77.2,299.4,10.4,1358.6,60
39108,1756,9559,50661,120,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,144,77.2,299.4,10.4,1358.6,60
39108,1756,9559,50661,103,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,114,77.2,299.4,10.4,1358.6,60
39108,1756,9559,50661,123.5,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,146.5,77.2,299.4,10.4,1358.6,60
39108,1756,9559,50661,139,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,158,77.2,299.4,10.4,1358.6,60
39108,1756,9559,50661,148.5,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,186,77.2,299.4,10.4,1358.6,60
39108,1756,9559,50661,126,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,127.5,77.2,299.4,10.4,1358.6,60
39108,1756,9559,50661,117.5,10,4.5,16,1,rural,7,5,0.1,0,0,4.5,135,77.2,299.4,10.4,1358.6,60
19080,887,839,24716,71,0,10,10,3,urban,2,2,0.2,4,0,2,75,77.2,299.4,10.4,1358.6,53
10348,994,791,13405,78,0,4,18,1,rural,2,5,0.1,4,0,14,85,77.2,299.4,10.4,1358.6,21
26136,2749,1765,33857,79,0,4,18,1,rural,2,5,0.2,12,0,14,86,77.2,299.4,10.4,1358.6,21
26136,2749,1765,33857,81,0,4,18,1,rural,2,5,0.2,0,0,14,86,77.2,299.4,10.4,1358.6,21
23610,958,1271,30584,132.5,7,6,7,4,urban,7,5,0.1,9,0,2.5,133,77.2,299.4,10.4,1358.6,80
59745,4332,2238,77394,128,10,0,7,2,urban,3,2,0,0,0,10,132,77.2,299.4,10.4,1358.6,20
22470,1446,2986,29108,92,9,5.5,17,3,urban,7,3,0.3,0,0,2,100,77.2,299.4,10.4,1358.6,90
72786,4559,2352,94287,80,9,5.5,16,2,urban,7,3,0.1,0,0,2,81,77.2,299.4,10.4,1358.6,54
55217,3283,1692,71528,62.5,9,5,16,2,urban,7,3,0.1,0,0,2,73.7,77.2,299.4,10.4,1358.6,55
2028,16,4,2627,138,0,5,5,5,urban,2,5,0.1,9,0,2.5,147.5,77.2,299.4,10.4,1358.6,85
12345,616,91,15992,75,0,3,8,3,urban,2,5,0.3,0,0,2,90,77.2,299.4,10.4,1358.6,46
10379,133,178,13445,107,0,8,16,4,rural,2,5,0,0,0,2,112.5,77.2,299.4,10.4,1358.6,55
10379,133,178,13445,97.7,0,8,16,4,rural,2,5,0,3,0,2,102.3,77.2,299.4,10.4,1358.6,55
8814,291,6,11418,93,9,2.5,15,4,urban,7,5,0,0,0,2,118,77.2,299.4,10.4,1358.6,54
638,44,1,826,139,0,2,6,5,urban,2,5,0.2,0,0,1,151,77.2,299.4,10.4,1358.6,86
16853,546,267,21831,158.3,0,3.5,14,4,urban,2,5,0,5,0,9.5,187.3,77.2,299.4,10.4,1358.6,27
369,27,2,478,154,0,5.5,8,5,rural,2,5,0.1,0,0,2.5,164,77.2,299.4,10.4,1358.6,117
4298,244,143,5107,72,9,6,15,3,rural,7,5,0.2,0,0,2,77.8,76.3,364.6,9.7,1122.7,88
4249,153,25,5049,213,0,3.5,17,4,urban,2,5,0.2,9,0,9.5,215,76.3,364.6,9.7,1122.7,18
4249,153,25,5049,147,9,2.5,15,4,urban,7,3,0.2,1,0,2.5,160,76.3,364.6,9.7,1122.7,68
4249,153,25,5049,110.3,9,2.5,15,4,rural,7,3,0.1,2,0,2.5,116.3,76.3,364.6,9.7,1122.7,68
35260,2889,3891,41896,53,12,4.5,22,1,urban,7,5,0.2,0,0,4.5,55,76.3,364.6,9.7,1122.7,32
35260,2889,3891,41896,54,12,4.5,22,1,urban,7,5,0.2,0,0,4.5,57,76.3,364.6,9.7,1122.7,32
5831,195,26,6928,203,6,3,6,5,small urban,7,3,0.2,0,0,2.5,224,76.3,364.6,9.7,1122.7,81
20652,491,74,24539,83.5,9,4.5,21,4,urban,7,5,0.1,0,0,4.5,93,76.3,364.6,9.7,1122.7,33
1430,37,4,1699,151,0,1.5,17,5,urban,2,5,0,0,0,1.5,156,76.3,364.6,9.7,1122.7,47
7194,320,56,8548,87.5,0,8,9,4,urban,2,2,0.1,0,0,2.5,89.5,76.3,364.6,9.7,1122.7,60
2300,78,4,2733,112,0,5,8,5,rural,2,5,0.1,0,0,2.5,114,76.3,364.6,9.7,1122.7,74
14856,1246,240,15741,64.8,9,5,23,2,small urban,7,5,0.1,5.2,0,5,72,77.1,514.6,8.3,1027.2,47
9152,650,540,9697,68.7,8,5,24,2,small urban,7,5,0.1,6.3,0,5,72.2,77.1,514.6,8.3,1027.2,41
812,124,19,860,149.5,0,6,8,5,rural,2,5,0,1,0,3,152,77.1,514.6,8.3,1027.2,51
1527,82,17,1618,103,0,1.5,20,5,rural,2,5,0,0,0,6,109,77.1,514.6,8.3,1027.2,6
64183,3119,1696,76121,144,10,4,16,2,urban,7,3,0.2,0.5,0,1.5,145.5,77.4,183.7,11.8,1369.8,52
65406,4090,2113,77572,77,10,4.5,16,2,urban,7,5,0.2,0,0,1.5,89,77.4,183.7,11.8,1369.8,45
4392,84,4,5209,205,0,2.5,6,3,urban,2,5,0.2,26,0,1.5,235.3,77.4,183.7,11.8,1369.8,80
1591,84,27,1887,96.6,0,6,6,4,urban,2,2,0.1,0,0,2.5,98.6,77.4,183.7,11.8,1369.8,63
19118,930,507,22674,155.8,10,3.5,16,3,urban,7,5,0.1,19.2,0,4,167.8,77.4,183.7,11.8,1369.8,51
16908,657,104,20053,97.5,0,4,18,3,urban,2,5,0.1,0,0,1.5,107.5,77.4,183.7,11.8,1369.8,2
2587,91,12,3068,107.8,0,8,3,3,urban,2,5,0.1,0,0,1.5,113,77.4,183.7,11.8,1369.8,51
39124,2635,1077,46401,213,10,16,19,3,urban,7,5,0.2,12,0,2,216,77.4,183.7,11.8,1369.8,117
34391,1341,1224,40788,128,10,3,11,3,urban,7,3,0.2,2,0,2,145,77.4,183.7,11.8,1369.8,80
7641,803,71,9062,93,0,8,8,3,rural,2,2,0.1,8,0,2.5,104,77.4,183.7,11.8,1369.8,67
4501,299,78,5338,101.7,0,7,8,3,rural,2,2,0.1,14,0,1.5,104.7,77.4,183.7,11.8,1369.8,67
5210,290,127,6179,140.6,8,5.5,8,4,urban,7,3,0.6,2,0,1.5,142.8,77.4,183.7,11.8,1369.8,117
3967,364,28,4705,131.7,0,9.5,6,5,urban,2,2,0.2,11,0,3.5,193.3,77.4,183.7,11.8,1369.8,84
17754,731,364,21552,85,10,4.5,9,3,small urban,7,5,0.2,4,0,1.5,158,77.6,395.4,9.5,1362.7,60
15287,581,182,18557,143.3,9,5,9,3,small urban,7,5,0.2,7.7,0,2,153.7,77.6,395.4,9.5,1362.7,117
8702,447,143,10563,67.3,9,10,9,3,rural,7,3,0.1,1.3,0,4,75.3,77.6,395.4,9.5,1362.7,76
34323,1032,379,41665,74,9,7,15,3,urban,7,5,0.2,0,0,3.5,83.5,77.6,395.4,9.5,1362.7,65
20763,575,671,25204,44,9,5.5,23,2,urban,7,5,0.1,0,0,3.5,58,77.6,395.4,9.5,1362.7,47
16856,1327,737,20461,49,9,5.5,23,2,rural,7,5,0.1,0,0,3.5,59,77.6,395.4,9.5,1362.7,47
7739,386,156,9394,69.3,9,7.5,15,4,urban,7,3,0.2,5.3,0,4,97.3,77.6,395.4,9.5,1362.7,59
4030,89,73,4892,212.5,0,6.5,4,3,small urban,2,2,0.2,26.5,0,2.5,227.5,77.6,395.4,9.5,1362.7,117
12624,1471,1771,13099,58.6,0,5,21,3,rural,2,5,0.1,0,0,2,61.2,77.5,423.3,9,1350.7,11
22061,1326,391,22890,223,8,1.5,8,3,urban,7,5,0.3,7.5,0,3.5,257,77.5,423.3,9,1350.7,78
17213,683,359,17860,65,9,4,19,2,urban,7,3,0.3,0,0,2,73,77.5,423.3,9,1350.7,45
17454,759,367,18110,70,9,4.5,15,2,rural,7,3,0.4,0,0,2,75,77.5,423.3,9,1350.7,53
20710,1039,375,21489,84,9,5,15,2,urban,7,3,0.3,0,0,2,97,77.5,423.3,9,1350.7,53
3339,83,15,3465,102,0,4,10,4,urban,2,5,0.1,0,0,2.5,106,77.5,423.3,9,1350.7,65
4579,283,28,4751,155.5,9,7.5,9,3,urban,7,3,0.2,2.2,0,2.5,166.8,77.5,423.3,9,1350.7,75
4579,283,28,4751,105,9,7.5,9,3,urban,7,3,0.2,0,0,2.5,111,77.5,423.3,9,1350.7,75
5348,404,450,5549,54.8,9,4,19,3,rural,7,5,0.1,0,0,2.5,57.8,77.5,423.3,9,1350.7,87
5348,404,450,5549,68,9,9.5,9,3,rural,7,3,0.1,0,0,2.5,72.7,77.5,423.3,9,1350.7,87
8005,657,463,8306,52.5,9,9.5,9,3,rural,7,3,0.1,0,0,2.5,55,77.5,423.3,9,1350.7,87
8005,657,463,8306,55,0,4,23,3,rural,2,3,0.2,0,0,1.5,61,77.5,423.3,9,1350.7,10
6944,101,38,7205,196.3,0,4.5,10,4,urban,2,2,0.3,1.2,0,2.5,200.7,77.5,423.3,9,1350.7,56
1048,100,6,1087,150,0,4,6,5,rural,2,5,0.2,3,0,7,154,77.5,423.3,9,1350.7,83
1503,21,9,1560,149,0,10,8,5,urban,2,5,0,0,0,2.5,158,77.5,423.3,9,1350.7,78
5187,76,28,5382,202,7,5,11,4,urban,7,5,0.2,4,0,2.5,281,77.5,423.3,9,1350.7,81
6887,117,20,7146,187,9,7,9,3,urban,7,3,0.1,1,0,2.5,272.5,77.5,423.3,9,1350.7,85
2676,145,31,2777,64,0,3.5,14,4,urban,2,5,0.1,0,0,2,74,77.5,423.3,9,1350.7,27
2688,59,21,2789,80.8,0,9,8,4,urban,2,2,0.1,0.8,0,2,83,77.5,423.3,9,1350.7,68
2608,137,28,2502,112.5,0,7,9,4,rural,2,2,0,4,0,2,115,78.7,542.1,7.9,1294.6,65
5215,102,107,6104,65,0,10.5,8,3,urban,2,2,0.1,23,0,1.5,69,77.6,459.1,8.7,1412.2,74
6491,224,142,7598,52.3,0,11.5,15,4,small urban,2,5,0,0,0,4,57.3,77.6,459.1,8.7,1412.2,74
27384,1866,10359,32053,51,0,5,26,1,rural,2,5,0.2,0,0,23,58,77.6,459.1,8.7,1412.2,11
27384,1866,10359,32053,66,0,5,26,1,rural,2,5,0.1,2,0,23,68,77.6,459.1,8.7,1412.2,11
27384,1866,10359,32053,107,10,4,18,1,rural,7,5,0.1,0,0,4,117,77.6,459.1,8.7,1412.2,49
27384,1866,10359,32053,103.3,10,4,18,1,rural,7,5,0.1,0,0,4,111.5,77.6,459.1,8.7,1412.2,49
24958,1826,5823,29213,88,10,4,18,1,rural,7,5,0.1,0,0,4,101,77.6,459.1,8.7,1412.2,49
24958,1826,5823,29213,98.3,10,4,18,1,rural,7,5,0.1,0,0,4,115,77.6,459.1,8.7,1412.2,49
24958,1826,5823,29213,84.3,10,4,18,1,rural,7,5,0.1,0,0,4,87,77.6,459.1,8.7,1412.2,49
24958,1826,5823,29213,83.3,10,4,18,1,rural,7,5,0.1,0,0,4,93.7,77.6,459.1,8.7,1412.2,49
24958,1826,5823,29213,76.7,10,4,18,1,rural,7,5,0.1,0,0,4,80.7,77.6,459.1,8.7,1412.2,49
39457,2294,3278,46184,118,11,0,8,1,urban,3,2,0,0,0,11,122,77.6,459.1,8.7,1412.2,16
23802,1245,2559,27860,97,11,0,8,1,rural,3,2,0,0,0,11,117,77.6,459.1,8.7,1412.2,20
4684,234,116,5483,60,0,4.5,6,3,rural,2,5,0.2,0,0,2,62,77.6,459.1,8.7,1412.2,45
8368,292,43,9795,84,6.5,12,7,3,rural,7,3,0.1,0.5,0,2,84.5,77.6,459.1,8.7,1412.2,92
2143,105,14,2508,108,6,9,6,5,rural,7,3,0.1,0,0,2,110,77.6,459.1,8.7,1412.2,97
15233,309,1441,17830,69,9,9,9,2,urban,7,3,0.1,0,0,4.5,72,77.6,459.1,8.7,1412.2,44
13561,447,2206,15873,59,9,4.5,9,2,urban,7,3,0.1,0,0,4.5,63,77.6,459.1,8.7,1412.2,44
1554,125,30,1819,85,0,8.5,8,5,rural,2,2,0.2,0,0,2.5,101.3,77.6,459.1,8.7,1412.2,75
6939,194,49,8122,71.3,0,4,11,5,urban,2,5,0,0,0,9,76.3,77.6,459.1,8.7,1412.2,1
6271,107,18,7340,108,0,4,10,5,urban,2,5,0,0,0,8,109,77.6,459.1,8.7,1412.2,4
2257,19,4,2642,133,0,5,12,5,urban,2,3,0,0,0,7.5,137,77.6,459.1,8.7,1412.2,79
11516,902,595,13459,82.8,10,1.5,16,2,urban,7,5,0.1,0,0,1.5,87.5,76.5,209.7,11.6,1454.3,46
14743,1838,746,17230,89.8,10,1.5,16,2,urban,7,5,0.1,0.2,0,1.5,98.8,76.5,209.7,11.6,1454.3,46
17667,1200,926,20647,57.5,10,1.5,16,2,urban,7,5,0.1,0,0,1.5,65,76.5,209.7,11.6,1454.3,46
19096,1755,597,22317,53,10,1.5,16,2,urban,7,5,0,0,0,1.5,60.5,76.5,209.7,11.6,1454.3,46
19096,1755,597,22317,70.5,10,1.5,16,2,urban,7,5,0.1,0,0,1.5,79,76.5,209.7,11.6,1454.3,46
26684,1415,585,31186,64,10,2,16,2,urban,7,5,0.1,0,0,2,84,76.5,209.7,11.6,1454.3,50
28997,2952,1375,33889,86,10,1.5,18,2,urban,7,5,0.1,0,0,1.5,93.3,76.5,209.7,11.6,1454.3,55
19108,861,285,22332,113.3,0,4.5,16,3,urban,2,2,0.1,8.3,0,3.5,122.3,76.5,209.7,11.6,1454.3,98
51867,2859,1506,60617,122,9,4,9,3,urban,7,3,0.1,0,0,1.5,123,76.5,209.7,11.6,1454.3,58
5870,154,24,6860,177,0,5,10,4,urban,2,2,0.1,1,0,1.5,183,76.5,209.7,11.6,1454.3,68
14678,985,190,17154,115,8,7,8,4,urban,7,3,0.1,0,0,1.5,121,76.5,209.7,11.6,1454.3,75
14678,985,190,17154,139.5,8,7,8,4,urban,7,3,0.1,0,0,1.5,144,76.5,209.7,11.6,1454.3,75
19702,1002,180,23026,119,17,5,17,4,urban,7,3,0.3,0,0,1.5,129,76.5,209.7,11.6,1454.3,75
8589,239,23,10038,156.4,0,2.5,6,5,urban,2,5,0,7,0,1.5,168.4,76.5,209.7,11.6,1454.3,85
11359,286,168,13275,168,0,5.5,10,4,urban,2,2,0.1,3,0,1.5,192,76.5,209.7,11.6,1454.3,55
2450,62,12,2863,198,0,6,8,5,urban,2,2,0.2,2,0,1.5,206,76.5,209.7,11.6,1454.3,75
16145,706,80,18869,157,0,6,12,4,urban,2,2,0.2,19,0,1.5,161,76.5,209.7,11.6,1454.3,71
1757,65,21,1973,122,9,2.5,15,4,rural,7,5,0.2,0,0,2.5,130,78.2,418.6,9.2,1374.7,51
24373,1862,8020,27373,43,13,4.5,21,1,rural,7,5,0.1,1,0,3.5,44.3,78.2,418.6,9.2,1374.7,30
21621,1018,8552,24283,62,13,11,21,1,small urban,7,3,0.1,0,0,5,66,78.2,418.6,9.2,1374.7,49
21621,1018,8552,24283,68.7,10,5.5,22,1,rural,7,5,0.1,0,0,2.5,91,78.2,418.6,9.2,1374.7,49
23695,1351,12163,26612,53.5,10,5.5,22,1,rural,7,5,0.1,0,0,2.5,66.7,78.2,418.6,9.2,1374.7,49
23695,1351,12163,26612,49,10,5.5,22,1,rural,7,5,0.1,0.7,0,2.5,67.3,78.2,418.6,9.2,1374.7,49
23695,1351,12163,26612,52.7,10,5.5,22,1,rural,7,5,0.1,0,0,2.5,59,78.2,418.6,9.2,1374.7,49
23695,1351,12163,26612,72,10,6,22,1,rural,7,5,0.1,0.5,0,2.5,82,78.2,418.6,9.2,1374.7,54
23735,1791,10261,26657,58.7,10,6,22,1,rural,7,5,0.2,0.7,0,2.5,67.3,78.2,418.6,9.2,1374.7,54
8258,319,265,9275,73,9,11.5,9,3,small urban,7,3,0.2,0,0,2.5,83,78.2,418.6,9.2,1374.7,117
4797,222,89,5388,88,7,5.5,7,3,small urban,7,3,0.2,1,0,2.5,93,78.2,418.6,9.2,1374.7,96
978,99,11,1098,103.5,0,12,10,4,rural,2,2,0.2,9,0,2.5,115.5,78.2,418.6,9.2,1374.7,61
1757,88,15,1973,112,0,12,10,4,rural,2,2,0,10,0,2.5,115,78.2,418.6,9.2,1374.7,59
3875,119,51,4465,108.3,7,11.5,19,4,rural,7,5,0.1,3,0,2,111,78,463.2,8.7,1363.9,80
22402,812,12048,25812,61,10,4.5,28,1,rural,7,5,0.2,0,0,4.5,64,78,463.2,8.7,1363.9,50
22402,812,12048,25812,64,10,4.5,28,1,rural,7,5,0.1,0,0,4.5,65,78,463.2,8.7,1363.9,50
22402,812,12048,25812,56,10,4.5,28,1,rural,7,5,0.1,0,0,4.5,56.5,78,463.2,8.7,1363.9,50
24489,1130,12580,28216,54.3,10,4.5,28,1,rural,7,5,0.1,0,0,4.5,55,78,463.2,8.7,1363.9,50
24489,1130,12580,28216,52,10,4.5,34,1,rural,7,5,0.1,0,0,4.5,52.5,78,463.2,8.7,1363.9,28
24489,1130,12580,28216,40,10,4.5,34,1,rural,7,5,0.1,0,0,4.5,40.5,78,463.2,8.7,1363.9,50
24489,1130,12580,28216,38,20,4.5,21,1,rural,7,5,0.1,0,0,4.5,39,78,463.2,8.7,1363.9,50
24489,1130,12580,28216,52,10,4.5,34,1,rural,7,5,0.1,0,0,4.5,55,78,463.2,8.7,1363.9,50
26441,945,9643,30465,59,10,4.5,28,1,rural,7,5,0.1,0,0,4.5,62,78,463.2,8.7,1363.9,50
26441,945,9643,30465,87,13,4.5,46,1,rural,7,5,0.1,0,0,4.5,89,78,463.2,8.7,1363.9,28
26441,945,9643,30465,65.3,10,4.5,28,1,rural,7,5,0.1,0,0,4.5,68,78,463.2,8.7,1363.9,28
26441,945,9643,30465,102.5,10,4.5,28,1,rural,7,5,0.2,0,0,4.5,103.5,78,463.2,8.7,1363.9,50
26441,945,9643,30465,66,10,4.5,28,1,rural,7,5,0.2,0,0,4.5,73.5,78,463.2,8.7,1363.9,50
26441,945,9643,30465,73.3,10,4.5,28,1,rural,7,5,0.2,0,0,4.5,75.3,78,463.2,8.7,1363.9,50
26441,945,9643,30465,67.5,10,4.5,28,1,rural,7,5,0.1,0,0,4.5,70,78,463.2,8.7,1363.9,50
26441,945,9643,30465,76.7,10,4.5,28,1,rural,7,5,0.2,0,0,4.5,81,78,463.2,8.7,1363.9,50
26441,945,9643,30465,68.3,10,4.5,28,1,rural,7,5,0.1,0,0,4.5,69.7,78,463.2,8.7,1363.9,50
28958,1631,8794,33365,65.3,10,7.5,18,1,rural,7,3,0.1,0,0,2,70.7,78,463.2,8.7,1363.9,50
28958,1631,8794,33365,52.3,10,4,21,1,rural,7,5,0.2,0,0,2,54,78,463.2,8.7,1363.9,50
22106,627,8882,25471,56,10,4,21,1,rural,7,5,0.2,0,0,2,59.5,78,463.2,8.7,1363.9,50
22106,627,8882,25471,45.3,10,4,21,1,rural,7,5,0.1,0,0,2,45.7,78,463.2,8.7,1363.9,50
22106,627,8882,25471,47.7,10,4,21,1,rural,7,5,0.1,0,0,2,48,78,463.2,8.7,1363.9,50
22106,627,8882,25471,45,10,4,21,1,rural,7,5,0.1,0,0,2,47,78,463.2,8.7,1363.9,50
22106,627,8882,25471,47.5,10,4,21,1,rural,7,5,0.1,0,0,2,48,78,463.2,8.7,1363.9,50
22106,627,8882,25471,44.2,10,4,21,1,rural,7,5,0.1,0,0,2,45.2,78,463.2,8.7,1363.9,50
